F_FacultyID,F_FirstName,F_LastName,F_YearsEmployed,F_DepartmentID,F_Title
18106,Brooke,Perry,42,72,Instructor
18107,Clifford,Pappas,2,8,Associate Professor
18108,Curtis,Lehman,34,82,Instructor
18109,Hilda,Wiley,36,35,Adjunct Professor
18110,Samuel,Mangum,31,57,Associate Professor
18111,Jimmy,Lewis,38,41,Assistant Professor
18112,Emma,McNeill,6,49,Professor
18113,Sheila,Ferrell,21,83,Assistant Professor
18114,Louis,Martin,38,57,Associate Professor
18115,Malcolm,Garrett,43,3,Adjunct Professor
18116,Ian,Summers,45,5,Professor Emeritus
18117,Faye,McNamara,21,76,Associate Professor
18118,Marcus,Leonard,50,55,Associate Professor
18119,Donna,Ennis,28,13,Associate Professor
18120,Rick,Barnett,7,72,Professor Emeritus
18121,Robin,McMillan,26,49,Professor Emeritus
18122,Caroline,Blanchard,35,25,Associate Professor
18123,Kristina,Cowan,34,77,Adjunct Professor
18124,Joan,Beatty,32,63,Associate Professor
18125,Erin,Peacock,4,23,Adjunct Professor
18126,Theresa,Bowles,30,9,Assistant Professor
18127,Mildred,Barefoot,4,42,Associate Professor
18128,Jay,Wheeler,48,68,Assistant Professor
18129,Ben,Carroll,23,9,Instructor
18130,Marguerite,Allen,12,76,Associate Professor
18131,Charlene,Bullock,33,40,Professor Emeritus
18132,Marsha,Beard,3,55,Professor
18133,Wade,Buckley,35,29,Professor Emeritus
18134,Lester,Joseph,28,35,Professor Emeritus
18135,Jerry,Kaplan,43,20,Professor Emeritus
18136,Erica,Cox,30,42,Associate Professor
18137,Gloria,Han,47,71,Assistant Professor
18138,Francis,Gardner,24,30,Assistant Professor
18139,Franklin,Franklin,35,56,Professor Emeritus
18140,Brad,Wade,17,15,Adjunct Professor
18141,Claudia,Becker,21,7,Assistant Professor
18142,Bonnie,Stein,32,1,Professor Emeritus
18143,Gretchen,Stephens,4,50,Professor Emeritus
18144,Norma,Rodriguez,17,8,Adjunct Professor
18145,Ruth,Henry,21,34,Professor Emeritus
18146,Joanna,Spence,43,29,Professor
18147,Derek,Hull,31,67,Assistant Professor
18148,Steve,Spivey,48,39,Professor Emeritus
18149,Wallace,Cross,6,75,Instructor
18150,Nelson,Blanton,7,37,Assistant Professor
18151,Brett,Adams,46,23,Professor
18152,Leah,Best,38,39,Associate Professor
18153,Josephine,May,39,68,Adjunct Professor
18154,Tammy,Gardner,6,24,Adjunct Professor
18155,Marguerite,Finley,34,31,Associate Professor
18156,Keith,Horn,4,48,Assistant Professor
18157,Stacy,Lutz,1,42,Professor Emeritus
18158,Lynn,Eason,35,25,Instructor
18159,Frederick,Lamb,48,41,Adjunct Professor
18160,Vivian,Tan,22,12,Professor Emeritus
18161,Charlene,Pritchard,37,70,Adjunct Professor
18162,Stacey,Snyder,41,82,Professor
18163,Wendy,Evans,32,5,Assistant Professor
18164,Roy,Lester,21,52,Associate Professor
18165,Eleanor,Olsen,24,46,Professor
18166,Kathy,Davis,48,7,Professor
18167,Renee,Bullock,20,10,Professor
18168,Michael,Simmons,9,7,Professor
18169,Phyllis,Yang,22,65,Instructor
18170,Theodore,Ford,16,35,Professor Emeritus
18171,Sheryl,Elliott,11,9,Assistant Professor
18172,Natalie,Larson,37,45,Professor Emeritus
18173,Monica,Ferrell,32,78,Professor
18174,Lynn,Singleton,43,44,Adjunct Professor
18175,Eva,Welch,4,25,Associate Professor
18176,Wade,Gunter,8,1,Professor
18177,Brett,Jacobs,49,81,Adjunct Professor
18178,Jordan,Davies,37,80,Adjunct Professor
18179,Shirley,Desai,10,43,Adjunct Professor
18180,Marcia,Schneider,39,26,Associate Professor
18181,Rita,Newman,46,48,Professor
18182,Alison,Kang,32,52,Associate Professor
18183,Sandy,Nguyen,35,28,Professor Emeritus
18184,Alfred,McIntyre,33,7,Associate Professor
18185,Kristine,Berman,22,48,Associate Professor
18186,Adam,Pappas,14,23,Assistant Professor
18187,Lindsay,Mathews,2,16,Professor
18188,Claudia,Erickson,42,14,Instructor
18189,Julia,Barbour,14,54,Assistant Professor
18190,Katie,Carlson,15,65,Instructor
18191,Rhonda,Conrad,22,69,Instructor
18192,Bobby,Chambers,16,64,Assistant Professor
18193,Jack,Knowles,9,32,Instructor
18194,Ellen,Corbett,4,26,Instructor
18195,Karl,Francis,17,44,Professor Emeritus
18196,Roberta,Bruce,20,51,Assistant Professor
18197,Stephanie,Jain,40,22,Professor
18198,Patsy,Walton,26,54,Adjunct Professor
18199,Jenny,Wiley,14,35,Instructor
18200,Caroline,Baldwin,12,78,Professor Emeritus
18201,Brent,Bowers,1,5,Associate Professor
18202,Derek,Crews,19,35,Adjunct Professor
18203,Louise,Watts,17,15,Professor
18204,Rick,Rosenberg,48,23,Instructor
18205,Nina,Parrish,44,10,Associate Professor
18206,Nicholas,Finch,44,62,Instructor
18207,Helen,Jain,2,80,Adjunct Professor
18208,Brooke,Morton,1,53,Adjunct Professor
18209,Patrick,Norris,33,10,Professor Emeritus
18210,Sam,Zhang,9,80,Adjunct Professor
18211,Carla,Merrill,1,4,Professor Emeritus
18212,Ellen,Lewis,45,18,Instructor
18213,Matthew,Arnold,29,78,Professor Emeritus
18214,Lynne,Farrell,8,33,Assistant Professor
18215,Sidney,Holder,38,34,Adjunct Professor
18216,Jack,Leonard,41,53,Adjunct Professor
18217,Susan,Bowling,29,65,Assistant Professor
18218,Gilbert,Baird,13,83,Professor
18219,Geoffrey,McCarthy,9,66,Adjunct Professor
18220,Natalie,Bowles,30,35,Professor
18221,Ruth,Glass,28,69,Professor Emeritus
18222,Audrey,Padgett,36,31,Adjunct Professor
18223,Terri,Leach,41,5,Adjunct Professor
18224,Heidi,Weeks,46,64,Assistant Professor
18225,Nathan,Eaton,14,65,Associate Professor
18226,Anthony,Spence,23,42,Professor Emeritus
18227,Kelly,McKnight,3,47,Instructor
18228,Brett,Mann,46,20,Adjunct Professor
18229,Justin,Blanchard,41,43,Instructor
18230,Ernest,Newman,46,80,Associate Professor
18231,Alvin,Gardner,30,47,Instructor
18232,Norma,Hamrick,15,41,Associate Professor
18233,Oscar,Starr,38,35,Professor
18234,LeRoy,Holt,2,34,Assistant Professor
18235,Audrey,Melton,15,54,Professor Emeritus
18236,Leigh,Gross,23,5,Associate Professor
18237,Florence,Fowler,31,48,Adjunct Professor
18238,Alicia,McCall,21,21,Professor Emeritus
18239,Leo,Burns,42,11,Assistant Professor
18240,Victoria,Snow,10,10,Instructor
18241,Leon,Lynn,10,45,Associate Professor
18242,Norman,Holland,8,81,Instructor
18243,Aaron,Phillips,10,29,Professor Emeritus
18244,Eva,Simon,8,67,Adjunct Professor
18245,Lucy,Gorman,5,70,Professor Emeritus
18246,Marcus,Forbes,5,15,Assistant Professor
18247,Betty,York,17,25,Associate Professor
18248,Carrie,Mullins,8,44,Instructor
18249,Gilbert,Joyce,30,26,Associate Professor
18250,Maureen,King,29,79,Instructor
18251,Tiffany,Craven,6,9,Associate Professor
18252,Lois,Shelton,4,71,Professor Emeritus
18253,Milton,Barber,40,12,Instructor
18254,Julian,Flowers,21,75,Instructor
18255,Lisa,Heller,31,2,Assistant Professor
18256,Brian,Gray,3,34,Assistant Professor
18257,Evelyn,Atkins,36,75,Associate Professor
18258,Courtney,Lamb,2,42,Adjunct Professor
18259,Barry,Francis,49,18,Assistant Professor
18260,Rosemary,Womble,40,27,Assistant Professor
18261,Natalie,Jacobson,45,67,Instructor
18262,Sherri,Petty,46,70,Assistant Professor
18263,Aaron,Shelton,7,65,Assistant Professor
18264,Cameron,Pace,27,76,Adjunct Professor
18265,Leo,Lim,8,17,Associate Professor
18266,Kevin,Rodriguez,44,64,Associate Professor
18267,Barry,Law,3,54,Instructor
18268,Andrea,Wilson,46,63,Professor
18269,Michelle,Boone,11,16,Instructor
18270,Amanda,Little,13,56,Instructor
18271,Janet,Reilly,14,34,Assistant Professor
18272,Nathan,Joseph,4,42,Associate Professor
18273,Rebecca,Kay,9,43,Professor
18274,Randall,George,23,67,Professor Emeritus
18275,Clifford,Coley,19,74,Assistant Professor
18276,Katie,Dale,35,9,Associate Professor
18277,Allison,Gibson,25,48,Professor Emeritus
18278,Geoffrey,Vaughan,37,59,Adjunct Professor
18279,Arlene,Cash,29,55,Assistant Professor
18280,Ricky,Capps,2,75,Professor
18281,Lorraine,Chase,43,7,Professor Emeritus
18282,Sheryl,Currin,10,73,Adjunct Professor
18283,Wendy,Kuhn,10,46,Assistant Professor
18284,Louis,Morrow,26,75,Associate Professor
18285,Brandon,Boswell,30,23,Associate Professor
18286,Denise,Horne,21,58,Adjunct Professor
18287,Harriet,Lassiter,45,64,Associate Professor
18288,Gene,MacDonald,14,14,Adjunct Professor
18289,Christine,Byrne,17,14,Associate Professor
18290,Thomas,Jackson,20,33,Professor Emeritus
18291,Edgar,Tuttle,38,72,Instructor
18292,Dean,Riggs,39,75,Associate Professor
18293,Roberta,Honeycutt,24,19,Professor
18294,Virginia,Wiley,17,57,Adjunct Professor
18295,Betsy,Hood,45,9,Professor
18296,Joan,Giles,3,19,Professor
18297,Jamie,Creech,22,74,Instructor
18298,Elisabeth,Coates,2,24,Instructor
18299,Thelma,Martinez,42,1,Professor
18300,Betty,Barber,7,36,Instructor
18301,Josephine,Moon,6,5,Professor Emeritus
18302,Julian,Harrison,23,68,Assistant Professor
18303,Roger,Strauss,37,46,Instructor
18304,Sue,Lowe,24,14,Assistant Professor
18305,Jon,Choi,9,48,Assistant Professor
18306,Ian,Padgett,35,2,Associate Professor
18307,Glen,Bradshaw,6,72,Professor
18308,Eva,Batchelor,45,82,Instructor
18309,Alvin,Potter,25,30,Assistant Professor
18310,Kristine,Harrell,18,4,Instructor
18311,Kim,Gold,38,7,Adjunct Professor
18312,Courtney,Craig,4,33,Assistant Professor
18313,Earl,Rose,18,7,Professor
18314,Allan,Shepherd,11,21,Professor
18315,Carlos,Riley,25,59,Assistant Professor
18316,Tim,Farmer,8,15,Professor Emeritus
18317,Ron,Xu,29,48,Instructor
18318,Nathan,Marks,17,64,Adjunct Professor
18319,Anne,Waters,45,82,Professor Emeritus
18320,Michele,Khan,44,13,Assistant Professor
18321,Timothy,Hardin,3,47,Instructor
18322,Judith,Connolly,8,78,Assistant Professor
18323,Gloria,Mangum,12,7,Professor Emeritus
18324,Louise,Horn,10,23,Adjunct Professor
18325,Alfred,Feldman,44,49,Professor
18326,Florence,Bridges,36,37,Associate Professor
18327,Hugh,Boyle,41,60,Instructor
18328,Anthony,Hayes,19,7,Adjunct Professor
18329,Shannon,Herman,41,57,Associate Professor
18330,Jacqueline,Gilliam,25,31,Associate Professor
18331,Kara,Jain,29,70,Instructor
18332,Constance,Rhodes,22,7,Professor Emeritus
18333,Jon,Dale,40,12,Professor
18334,Katie,Love,9,54,Assistant Professor
18335,LeRoy,Lang,1,51,Assistant Professor
18336,Wayne,Sharpe,6,50,Professor Emeritus
18337,Sarah,Pollard,3,45,Instructor
18338,Laurence,Weiss,5,31,Instructor
18339,Jeffrey,Copeland,24,16,Associate Professor
18340,Ronald,West,44,4,Professor
18341,Emily,Ennis,18,51,Adjunct Professor
18342,Vernon,Garner,21,1,Instructor
18343,Annette,Pitts,30,27,Assistant Professor
18344,Kevin,Hanson,10,83,Professor Emeritus
18345,Marsha,Cobb,4,45,Professor Emeritus
18346,Tony,Craft,28,59,Adjunct Professor
18347,Glenda,Peterson,41,43,Assistant Professor
18348,Katherine,Brandon,3,42,Instructor
18349,Juan,Justice,19,59,Associate Professor
18350,Tiffany,Bennett,1,32,Professor
18351,Fred,Long,30,17,Associate Professor
18352,Helen,Austin,1,32,Instructor
18353,Ross,Bland,47,39,Professor
18354,Erin,Herring,24,79,Professor Emeritus
18355,Larry,Hunt,13,30,Professor
18356,Claudia,Powers,18,28,Professor Emeritus
18357,Sharon,Payne,15,6,Adjunct Professor
18358,Susan,Ward,30,79,Instructor
18359,Angela,Clapp,33,81,Associate Professor
18360,Tony,Ayers,14,32,Professor
18361,Kristin,Weinstein,13,23,Assistant Professor
18362,Katharine,Murphy,28,18,Instructor
18363,Beth,Lynn,11,36,Associate Professor
18364,Angela,Dale,46,12,Adjunct Professor
18365,Robin,Reynolds,15,20,Professor Emeritus
18366,Edward,Dale,46,16,Adjunct Professor
18367,Cindy,Shelton,35,42,Adjunct Professor
18368,Maxine,Henson,4,53,Professor Emeritus
18369,Kate,Brantley,9,60,Instructor
18370,Kenneth,Ho,26,16,Professor
18371,Glenn,Wrenn,1,58,Associate Professor
18372,Christopher,Cohen,26,81,Instructor
18373,Norma,Kenney,41,28,Adjunct Professor
18374,Alex,Goodwin,27,47,Assistant Professor
18375,Maureen,Cline,7,65,Instructor
18376,Cynthia,Holmes,16,27,Professor Emeritus
18377,Paige,Abrams,37,63,Adjunct Professor
18378,Elsie,Ramsey,6,43,Professor
18379,Evelyn,Haas,3,31,Professor
18380,Tamara,Pennington,10,3,Professor Emeritus
18381,Rodney,Ferrell,34,69,Adjunct Professor
18382,Ellen,Alford,18,18,Professor
18383,Herman,Wilkins,23,38,Professor
18384,Stephanie,George,13,34,Associate Professor
18385,Leroy,Carter,50,77,Instructor
18386,Annette,McDowell,25,9,Associate Professor
18387,Lucille,Cain,35,55,Adjunct Professor
18388,Samuel,Simon,48,17,Instructor
18389,Vernon,Gardner,11,74,Professor
18390,Donald,Jiang,38,47,Instructor
18391,Christian,Maxwell,9,35,Professor
18392,Jim,Lyon,8,32,Professor Emeritus
18393,Nicholas,Wise,20,54,Professor
18394,Julian,Sanders,17,61,Instructor
18395,Jordan,Nelson,21,7,Professor Emeritus
18396,Dennis,Tan,42,18,Professor Emeritus
18397,Vivian,Pollard,36,57,Instructor
18398,Gail,Collins,50,12,Adjunct Professor
18399,Tony,Langston,16,52,Associate Professor
18400,Irene,Craft,14,66,Instructor
18401,Don,Jackson,21,60,Professor
18402,Caroline,Dixon,2,53,Professor
18403,Dennis,Nguyen,31,16,Assistant Professor
18404,Jan,Ellis,23,24,Associate Professor
18405,Rodney,Williamson,3,53,Assistant Professor
18406,Megan,Sharpe,43,9,Professor Emeritus
18407,Sheila,Kinney,8,39,Professor
18408,Andrew,Cox,11,73,Adjunct Professor
18409,Ron,Waller,17,27,Instructor
18410,Melvin,Durham,1,49,Assistant Professor
18411,Danielle,Bruce,25,57,Associate Professor
18412,Terri,Gorman,6,62,Instructor
18413,Bill,Glover,4,7,Associate Professor
18414,Denise,Hanna,16,26,Professor
18415,Ernest,McFarland,21,67,Professor Emeritus
18416,Vincent,Hawley,14,35,Instructor
18417,Tommy,Reddy,47,48,Associate Professor
18418,Tracy,Barrett,31,64,Instructor
18419,Rick,Bradley,1,57,Professor Emeritus
18420,Robyn,Werner,36,67,Adjunct Professor
18421,Paul,Buck,46,22,Professor Emeritus
18422,Marie,Myers,31,34,Professor
18423,Miriam,Beasley,8,16,Professor Emeritus
18424,Shelley,Jackson,8,42,Instructor
18425,Timothy,Lee,23,79,Professor Emeritus
18426,Rosemary,Shore,7,49,Professor Emeritus
18427,Melissa,Crawford,40,58,Associate Professor
18428,Theodore,Watts,44,63,Adjunct Professor
18429,Paige,Bolton,4,27,Professor
18430,Betty,O'Donnell,2,26,Professor Emeritus
18431,Betsy,Schmidt,46,34,Assistant Professor
18432,Randy,Ward,27,7,Professor Emeritus
18433,Hilda,Kaufman,48,69,Professor
18434,Colleen,Pruitt,44,79,Professor
18435,Thomas,Pope,2,83,Instructor
18436,Ryan,Townsend,5,32,Associate Professor
18437,Jamie,Logan,9,31,Assistant Professor
18438,George,Choi,36,73,Associate Professor
18439,Stephen,Swanson,33,25,Associate Professor
18440,Linda,Goldberg,10,72,Adjunct Professor
18441,Leo,Reed,47,48,Professor Emeritus
18442,Paul,Arnold,9,38,Professor Emeritus
18443,Kristina,Melton,36,22,Professor
18444,Pauline,Sutton,10,60,Adjunct Professor
18445,Veronica,Neal,5,21,Professor
18446,Julia,Schaefer,32,59,Associate Professor
18447,Leon,Yang,16,43,Instructor
18448,Katherine,Aldridge,19,20,Adjunct Professor
18449,Barbara,Gilliam,22,30,Professor Emeritus
18450,Nicholas,Justice,10,48,Professor
18451,Frances,Burke,21,75,Assistant Professor
18452,Amy,Hutchinson,41,72,Adjunct Professor
18453,Clyde,Boone,24,55,Adjunct Professor
18454,Juanita,Robertson,21,49,Professor Emeritus
18455,Bobby,Cheng,28,40,Adjunct Professor
18456,Anthony,Lindsay,31,16,Instructor
18457,Tom,Day,45,66,Assistant Professor
18458,Diana,Zhu,3,46,Professor
18459,Lillian,McLamb,35,12,Associate Professor
18460,Paula,Reeves,42,5,Adjunct Professor
18461,Stacey,Tyler,29,42,Assistant Professor
18462,Julia,Coley,1,36,Professor
18463,Lynne,Proctor,14,50,Professor
18464,Lindsay,Wu,39,71,Adjunct Professor
18465,Alexandra,McPherson,34,56,Instructor
18466,Chad,Peterson,11,79,Assistant Professor
18467,Tina,Peck,22,77,Professor Emeritus
18468,Marion,Mullins,45,79,Professor
18469,Luis,Pittman,47,30,Instructor
18470,Alan,Lambert,44,32,Assistant Professor
18471,Bill,Decker,2,68,Assistant Professor
18472,Norma,McLaughlin,10,79,Professor Emeritus
18473,Barry,Pierce,32,67,Associate Professor
18474,Peggy,Lewis,37,26,Professor Emeritus
18475,Matthew,Locklear,44,52,Assistant Professor
18476,Jimmy,Lloyd,40,82,Instructor
18477,Terry,Baxter,46,22,Instructor
18478,Eugene,Lyons,48,55,Instructor
18479,Malcolm,Simmons,25,8,Professor Emeritus
18480,Roy,Frank,34,14,Assistant Professor
18481,Marc,Holloway,42,13,Instructor
18482,Sherri,Carey,22,43,Professor
18483,Pat,Richards,12,15,Professor
18484,Lauren,Wolfe,26,78,Associate Professor
18485,Marguerite,Singleton,25,11,Associate Professor
18486,Michelle,Deal,38,4,Professor
18487,Billie,Marshall,25,24,Instructor
18488,Brian,Mayo,7,76,Associate Professor
18489,Jean,Brantley,7,34,Associate Professor
18490,Louise,Barber,6,24,Adjunct Professor
18491,Catherine,Link,1,17,Associate Professor
18492,Geraldine,King,41,11,Instructor
18493,Julia,Covington,5,22,Professor
18494,Tracy,Terrell,19,1,Adjunct Professor
18495,Neal,Baker,24,6,Associate Professor
18496,Rhonda,Johnson,42,39,Professor Emeritus
18497,Lindsay,Sanchez,43,57,Professor
18498,Josephine,Goldberg,15,19,Assistant Professor
18499,Malcolm,Everett,36,78,Adjunct Professor
18500,Gloria,Love,29,20,Professor
18501,Kenneth,Young,25,52,Instructor
18502,Carla,Arnold,22,82,Associate Professor
18503,Frances,Yu,47,10,Instructor
18504,Dwight,Bean,24,3,Adjunct Professor
18505,Carmen,McKee,32,37,Assistant Professor
18506,Jerome,Osborne,41,27,Assistant Professor
18507,Margaret,Yates,45,78,Adjunct Professor
18508,Tracey,Holt,44,36,Instructor
18509,Tom,Scarborough,18,56,Assistant Professor
18510,Jeanne,Hess,46,40,Instructor
18511,Rebecca,Stone,41,30,Professor
18512,Justin,Porter,9,74,Professor
18513,Nicole,Floyd,23,47,Assistant Professor
18514,Alexander,Farrell,27,44,Associate Professor
18515,Tammy,Dawson,23,34,Assistant Professor
18516,Clifford,Sawyer,15,40,Associate Professor
18517,Clara,Wilkerson,23,30,Professor
18518,Gail,Kern,39,38,Professor Emeritus
18519,Jose,Rao,28,5,Adjunct Professor
18520,Heidi,Spencer,4,75,Associate Professor
18521,Sara,Harvey,34,69,Assistant Professor
18522,Sam,Casey,10,39,Adjunct Professor
18523,Veronica,Bowman,38,39,Associate Professor
18524,Debbie,Hsu,17,38,Instructor
18525,Nicholas,Parks,41,69,Professor Emeritus
18526,Joseph,Eason,18,59,Instructor
18527,Joann,Sun,38,6,Assistant Professor
18528,Robert,Herbert,20,8,Associate Professor
18529,Chad,Hoffman,29,45,Associate Professor
18530,Christina,Diaz,38,26,Professor Emeritus
18531,Bernice,Rosenberg,32,76,Adjunct Professor
18532,Constance,Frazier,32,79,Professor Emeritus
18533,Harold,Dale,36,6,Associate Professor
18534,Betsy,McCarthy,42,60,Professor
18535,Yvonne,Henry,48,62,Professor Emeritus
18536,Erin,Stephens,8,38,Professor
18537,Gary,Lloyd,17,23,Instructor
18538,Bob,Watkins,39,49,Associate Professor
18539,Arnold,Saunders,1,12,Instructor
18540,Kurt,Conrad,47,1,Adjunct Professor
18541,Jane,Abbott,12,9,Professor Emeritus
18542,Jerry,Frederick,47,81,Professor
18543,Gary,West,36,33,Professor
18544,Joy,Harrison,37,60,Professor Emeritus
18545,Betty,Humphrey,25,56,Professor
18546,April,Burgess,32,28,Professor Emeritus
18547,Gayle,Harrison,21,52,Associate Professor
18548,Julie,Crowder,20,73,Assistant Professor
18549,Jeff,Henderson,25,64,Associate Professor
18550,Debra,Woodward,21,3,Associate Professor
18551,Wallace,Yates,47,73,Instructor
18552,Ken,Wilkerson,8,2,Adjunct Professor
18553,Emma,Lim,40,70,Professor Emeritus
18554,Raymond,Collins,10,57,Professor
18555,Clara,Braswell,15,53,Adjunct Professor
18556,Curtis,Weinstein,11,12,Professor
18557,Jenny,Epstein,47,7,Assistant Professor
18558,Martha,Peterson,33,20,Professor Emeritus
18559,Marian,High,28,37,Professor Emeritus
18560,Jill,Gill,19,80,Assistant Professor
18561,Emma,O'Connor,27,33,Adjunct Professor
18562,Samantha,Fuller,38,76,Assistant Professor
18563,Carole,Wall,28,30,Professor
18564,Angela,Best,47,56,Associate Professor
18565,Ruby,Wells,4,19,Instructor
18566,Harold,McCarthy,47,65,Professor
18567,Adam,Choi,45,76,Adjunct Professor
18568,Rick,Stallings,38,50,Professor
18569,Sherry,Riggs,22,9,Adjunct Professor
18570,Vivian,Rubin,19,12,Associate Professor
18571,Shirley,Horowitz,45,64,Professor Emeritus
18572,Dana,Hammond,10,78,Professor Emeritus
18573,Ryan,Galloway,31,20,Professor
18574,Albert,Weaver,47,9,Adjunct Professor
18575,Teresa,Hammond,9,81,Professor
18576,Barry,Justice,38,71,Associate Professor
18577,Lee,Payne,23,47,Professor Emeritus
18578,Monica,Pate,1,61,Instructor
18579,Frederick,Burnette,24,49,Instructor
18580,Barbara,Nguyen,20,75,Professor Emeritus
18581,Leah,Harrington,20,17,Instructor
18582,Christy,Shea,15,61,Associate Professor
18583,Alice,Boone,27,59,Assistant Professor
18584,Kim,Stuart,37,23,Professor Emeritus
18585,Suzanne,Osborne,46,18,Assistant Professor
18586,Jason,Byers,7,32,Professor
18587,Herbert,Foley,2,5,Professor Emeritus
