S_StudentID,S_FirstName,S_LastName,S_Year,S_GPA,S_MajorID,S_AdvisorID
83946,Julie,Braun,So,2.97,25,22254
83947,Denise,Bender,Fr,3.89,19,6872
83948,Sharon,Aldridge,Sr,0.69,63,9322
83949,Eva,McPherson,So,2.07,12,18214
83950,Marie,Spencer,So,3.01,16,20786
83951,Emily,Dickinson,Fr,1.14,16,19073
83952,Sheila,Hinson,So,1.75,33,20890
83953,Jason,Blackburn,Fr,2.80,41,15917
83954,Charlotte,McKenzie,So,1.58,16,5539
83955,Tim,Patel,Jr,1.48,45,8971
83956,Dorothy,Tilley,Jr,2.28,10,11762
83957,Carrie,Hunt,Jr,1.47,58,24401
83958,Luis,Stokes,So,0.34,44,6114
83959,Mary,Stallings,So,2.96,5,10832
83960,Floyd,Cowan,Fr,0.31,63,13134
83961,Vanessa,Zhou,Fr,2.83,27,19194
83962,Justin,Buckley,So,3.36,69,17296
83963,Franklin,Hampton,Sr,0.53,48,19371
83964,Timothy,Levine,Fr,0.50,16,17214
83965,Nicole,Ellington,Fr,2.53,30,4731
83966,Dwight,Boone,Sr,3.38,30,5810
83967,Alan,Cherry,Sr,0.85,9,7785
83968,Hannah,Adcock,Fr,3.50,62,9432
83969,Lucy,Dale,Jr,0.51,1,20966
83970,Kathryn,Cummings,Fr,1.98,63,19481
83971,Jordan,Lynn,Sr,3.36,80,9147
83972,Joann,Davidson,Jr,3.06,44,19371
83973,Ronald,Brady,Sr,3.27,49,12567
83974,Leon,Banks,So,2.98,26,15152
83975,Evan,Barton,Sr,1.88,70,18511
83976,Jeremy,Woodard,Fr,3.46,70,6130
83977,Hugh,Puckett,So,0.40,19,15741
83978,Hilda,Glass,Jr,0.92,8,4077
83979,Patricia,Hart,Fr,2.14,32,3436
83980,Joanne,Bryant,Fr,1.14,44,22162
83981,Virginia,Cheek,Jr,0.57,18,24662
83982,Joyce,Townsend,So,1.40,43,6083
83983,Theresa,Bowers,Jr,3.71,20,18748
83984,Jamie,Lindsay,So,1.11,51,16137
83985,Lisa,Gupta,So,3.23,50,22501
83986,Scott,Rosen,So,1.98,27,4677
83987,Harold,Zhu,So,0.31,24,17323
83988,Bob,Bush,Fr,2.75,29,1110
83989,Jessica,Wall,Jr,3.46,55,8049
83990,Renee,Xu,Jr,3.33,31,5420
83991,Timothy,Padgett,Sr,0.94,4,3538
83992,Brandon,Harding,Fr,1.17,65,9855
83993,Lindsay,Bond,Fr,3.64,49,13775
83994,Vicki,Simon,So,0.75,82,13717
83995,Sylvia,Gorman,Sr,3.76,64,20120
83996,Joseph,Shaw,Sr,3.35,19,662
83997,Monica,Peacock,Jr,2.15,7,11147
83998,Wallace,Bass,Sr,0.58,16,11529
83999,Martin,Lutz,Fr,3.78,66,1295
84000,Eddie,Dodson,So,0.36,83,10719
84001,Diana,Rhodes,Fr,0.38,46,8315
84002,Janice,Lyons,Fr,1.03,55,17639
84003,Denise,Forbes,Jr,0.21,29,10810
84004,Nina,Friedman,So,3.84,3,13864
84005,Terry,Manning,Fr,3.13,70,8814
84006,Patrick,Pace,So,1.83,23,19545
84007,Gordon,Tanner,Jr,0.26,36,601
84008,Lynda,Newton,Fr,2.22,45,16629
84009,Evelyn,Burns,Sr,2.31,65,5821
84010,Carrie,Fleming,Sr,0.92,66,21868
84011,Tim,Christensen,Jr,3.81,74,7249
84012,Greg,Hampton,Jr,3.75,16,13537
84013,Courtney,Link,Jr,3.30,41,22722
84014,Louis,Watson,Jr,2.50,40,1773
84015,Yvonne,Pierce,Sr,0.34,3,21705
84016,Ethel,Chang,Sr,2.80,33,20027
84017,Florence,Creech,Fr,1.85,24,21794
84018,Janice,Han,Fr,1.30,16,7192
84019,Todd,Duke,Sr,3.80,73,15982
84020,Marc,Berman,Jr,2.27,14,2366
84021,Rick,Moody,So,0.52,50,16835
84022,Clara,Chandler,So,2.73,57,5522
84023,Kenneth,Burnette,Fr,1.32,44,20024
84024,Alexander,Tate,Sr,0.25,82,5901
84025,Brooke,Liu,Jr,0.07,3,2749
84026,Darlene,Mullen,Fr,0.70,70,5290
84027,Brett,Holloway,Jr,1.20,49,9110
84028,Alison,Gallagher,Sr,0.98,33,3776
84029,Elaine,Thompson,Jr,0.96,79,20975
84030,Louise,Gates,Sr,3.60,81,24838
84031,Juanita,Duke,So,3.24,58,7021
84032,Jerome,Becker,Jr,3.27,1,21164
84033,Gilbert,Oliver,Sr,3.89,27,13423
84034,Billy,Dunn,Fr,1.35,55,13102
84035,Harriet,Sloan,Fr,1.46,59,1094
84036,Frederick,Frank,Sr,3.99,2,22777
84037,Paul,Kelly,Jr,1.86,80,10193
84038,Mary,Rubin,Fr,2.79,41,13441
84039,Ronald,Bean,So,0.39,76,12092
84040,Carla,Carlson,Fr,3.13,15,20120
84041,Irene,Everett,So,1.87,19,3092
84042,Lee,Boyette,Sr,3.27,14,19951
84043,Benjamin,Murray,So,0.72,47,13932
84044,Sara,Pierce,Sr,3.32,39,6333
84045,Dawn,Shah,Sr,2.35,5,6380
84046,Theodore,Carson,Fr,0.63,16,17159
84047,Kathleen,Lassiter,So,3.22,38,8196
84048,Kerry,Hoffman,Fr,1.06,60,7709
84049,Guy,Sims,Jr,3.33,23,19808
84050,Cameron,Hernandez,So,1.81,47,7276
84051,Shannon,Elmore,Fr,0.71,26,20647
84052,Linda,Glenn,Jr,2.36,70,22357
84053,Nelson,Malone,So,3.62,61,5448
84054,Faye,Bloom,Sr,0.74,52,22727
84055,Lorraine,Reilly,Fr,2.49,14,18985
84056,Lloyd,Woodard,Sr,2.00,29,15921
84057,Claude,Payne,Fr,2.50,58,9370
84058,Patricia,Vincent,Jr,3.50,35,6490
84059,Jason,Cassidy,Jr,0.29,57,8602
84060,Pam,Craig,So,1.71,38,17946
84061,Robyn,Stokes,So,2.61,2,8415
84062,Leo,Hatcher,Jr,3.30,46,18145
84063,Ann,Diaz,Fr,1.68,32,18140
84064,Heather,Currin,So,1.89,25,23926
84065,Jordan,Murray,Fr,3.99,10,24215
84066,Christina,Hart,Fr,0.99,44,17829
84067,Christina,Odom,Jr,0.22,55,14082
84068,Leon,Herndon,Jr,3.72,24,4412
84069,Marlene,Osborne,So,3.68,75,2769
84070,Alexander,Proctor,So,2.19,54,8907
84071,Kay,Cunningham,Sr,2.73,5,24470
84072,April,Stanton,Sr,1.21,64,18743
84073,Theresa,Ramsey,So,1.92,69,22843
84074,Betty,Faulkner,So,1.59,63,23783
84075,Joann,Rowe,Sr,2.27,10,14646
84076,Carrie,Robinson,Jr,3.64,16,7503
84077,Shawn,Carey,Jr,2.43,22,3999
84078,Erik,Gould,Sr,0.43,27,12081
84079,Irene,Martin,So,2.82,54,8636
84080,Jerome,Adler,So,2.63,17,17355
84081,Michelle,Davenport,Fr,0.37,3,3114
84082,Vivian,Brady,Fr,2.12,79,23719
84083,Catherine,Albright,Sr,3.05,82,4374
84084,Edward,Robertson,Jr,3.06,75,2321
84085,Renee,Ayers,Jr,1.92,24,7073
84086,Dan,Hunter,So,2.56,11,11054
84087,Gladys,Foley,Fr,3.22,48,10218
84088,Erika,Goldberg,So,1.59,13,6142
84089,Herman,Cummings,So,2.08,79,11612
84090,Tammy,Jenkins,Jr,2.41,1,13072
84091,Alvin,Riggs,Jr,2.65,10,20660
84092,Floyd,Richmond,Fr,0.81,61,6556
84093,Floyd,Brooks,Jr,1.18,43,10605
84094,Kimberly,Fletcher,Jr,3.35,46,5480
84095,Tommy,Davidson,So,3.08,67,23786
84096,Tracy,Tuttle,So,2.84,2,598
84097,Sherry,Singer,Jr,3.65,42,12951
84098,Beverly,Khan,Fr,2.13,64,22520
84099,Jeanne,Davis,Fr,1.60,79,5503
84100,Troy,Lee,Fr,1.84,32,19097
84101,Jack,Grant,Fr,1.67,18,102
84102,Chad,Sykes,Sr,2.50,7,19800
84103,Nelson,Dickinson,So,3.01,54,3458
84104,Kelly,Field,Fr,1.68,82,13902
84105,Bryan,Boyer,Fr,0.81,1,13625
84106,Chris,Ward,Fr,3.31,77,9330
84107,Patricia,Zimmerman,Sr,3.54,72,6727
84108,Michelle,Hill,Sr,0.11,75,22224
84109,Rosemary,Fischer,So,1.14,14,10046
84110,Joyce,McMillan,So,0.96,66,14673
84111,Sherry,Cowan,Jr,1.39,3,6185
84112,Danny,Moser,Sr,3.07,69,11958
84113,Lloyd,Rankin,Fr,2.67,18,17310
84114,Jeanette,Peck,Fr,1.79,69,20332
84115,Dwight,Terry,Sr,0.98,76,16801
84116,Jennifer,Carlton,Sr,2.42,4,20190
84117,Kelly,Galloway,Fr,1.38,49,21703
84118,April,Kearney,So,2.38,15,15019
84119,Jennifer,Bloom,Sr,3.09,15,14734
84120,Richard,Ballard,Jr,1.33,67,20890
84121,Ellen,Beard,Fr,2.71,20,4219
84122,Leah,Huffman,Fr,2.35,26,9015
84123,Franklin,Newton,Fr,2.97,67,24904
84124,Karen,Hester,Sr,2.39,40,24691
84125,Audrey,Baxter,Sr,0.57,51,336
84126,Kathleen,Faircloth,Jr,3.13,19,101
84127,LeRoy,Mayer,Jr,2.27,21,14144
84128,Cheryl,Desai,Fr,0.86,29,12641
84129,Sheila,Booth,Fr,0.75,23,11291
84130,Albert,Barnes,Sr,1.17,51,13552
84131,Tommy,Crane,So,3.91,79,3098
84132,Pat,Hogan,So,2.73,70,7880
84133,Dan,Frost,So,3.30,9,24104
84134,Vanessa,Johnson,So,0.13,71,11855
84135,Ellen,Singleton,Fr,0.72,52,17933
84136,Victor,Doyle,Jr,1.56,60,17521
84137,Valerie,Harrell,Sr,0.32,29,20687
84138,April,Mercer,So,2.55,59,20737
84139,Beth,Knight,Sr,1.38,23,7343
84140,Bradley,Green,So,0.70,56,21206
84141,Ken,Godwin,Fr,3.69,48,11093
84142,Lee,Fisher,Fr,1.66,62,23922
84143,Becky,Hoover,So,2.12,17,12528
84144,Deborah,Orr,Jr,2.49,71,21461
84145,Wesley,Kumar,Sr,2.91,5,13131
84146,Heidi,Hahn,Jr,3.39,82,8223
84147,Jon,Keller,Sr,0.70,51,13019
84148,Maria,Peacock,Sr,1.02,45,9449
84149,Chris,Blum,Jr,2.47,30,21966
84150,Barry,Wilkins,Fr,2.01,59,8694
84151,Donald,Knowles,Fr,3.12,74,2639
84152,Ronnie,Roberts,Jr,2.44,67,5765
84153,Amanda,Ross,So,1.38,40,10304
84154,Tara,Garrett,So,3.91,58,5060
84155,Kelly,Grady,Jr,2.38,11,7955
84156,Nathan,Stewart,Sr,0.44,8,11241
84157,Joanna,Aycock,Sr,0.23,50,5744
84158,Jim,Yates,Sr,1.47,50,18491
84159,Todd,Bender,Sr,2.10,6,24590
84160,David,Kim,Fr,3.13,62,4556
84161,Mike,Benton,Fr,1.71,31,17698
84162,Bradley,Orr,Jr,2.39,75,15817
84163,Ethel,Payne,Fr,2.52,2,16751
84164,Glenda,Cohen,Fr,2.45,33,8144
84165,Terry,Swanson,Jr,0.71,41,10243
84166,Jonathan,Hirsch,Jr,1.04,83,19777
84167,Lee,Yates,Sr,1.27,44,1945
84168,Kimberly,Cain,Sr,3.65,15,7705
84169,Donald,Melton,So,0.97,15,5198
84170,Dennis,Hanna,Fr,2.35,9,24899
84171,Chris,McDonald,Sr,1.72,5,11264
84172,Wesley,Barry,Fr,2.07,35,16439
84173,Bernice,Beasley,Fr,2.44,71,11693
84174,Melissa,Honeycutt,Sr,0.70,45,21444
84175,Ben,Griffin,So,1.38,79,24780
84176,Seth,Flynn,Jr,3.43,73,10396
84177,Leigh,Saunders,So,2.65,11,8572
84178,Monica,Parks,So,1.62,54,2079
84179,Susan,Collins,Sr,0.22,80,14259
84180,Zachary,Finch,Jr,2.68,83,15786
84181,Peggy,Horowitz,Fr,1.73,31,8503
84182,Marion,Pappas,Sr,1.21,80,24600
84183,Thomas,Heller,Jr,1.83,65,18229
84184,Ben,Collier,Fr,1.48,34,7512
84185,Becky,McClure,Sr,2.71,2,9505
84186,Robert,Palmer,Sr,0.52,77,22760
84187,Suzanne,Stephens,Jr,0.36,78,6711
84188,Betsy,Holland,So,0.31,31,3664
84189,Norman,Dawson,Fr,3.10,83,17841
84190,Lynn,Stanley,Jr,1.90,7,24932
84191,Priscilla,Bender,Fr,2.10,22,10518
84192,Marian,Thornton,Fr,3.71,20,20578
84193,Annette,French,Fr,0.95,39,24907
84194,Mitchell,Fitzpatrick,Sr,0.42,12,9330
84195,Richard,Gibson,So,1.25,69,4401
84196,Jesse,Kirkland,Sr,2.70,79,1291
84197,Dean,Murphy,Fr,3.57,71,9119
84198,Marianne,Alston,Fr,1.34,46,18483
84199,Maria,Feldman,So,1.63,74,11065
84200,Paige,Curtis,Fr,3.95,7,22641
84201,Melissa,Blackwell,Jr,1.36,21,7858
84202,Lynda,Daniel,Fr,1.16,21,14361
84203,Lauren,Rosen,Jr,3.08,11,17482
84204,Guy,Dyer,Fr,2.16,79,22019
84205,Rick,Lucas,Sr,3.40,12,20545
84206,Chris,Stallings,So,1.41,21,21222
84207,Melvin,Barry,Fr,1.57,3,20522
84208,Jack,Watts,So,1.59,62,4219
84209,Lester,Holder,So,3.64,35,12151
84210,Kate,Stokes,Jr,0.45,81,13420
84211,Gilbert,Lim,Jr,0.07,65,16982
84212,Carrie,Hughes,Fr,3.99,54,13288
84213,Erika,Patton,Jr,3.20,62,23689
84214,Kim,Clements,Jr,0.73,81,19599
84215,Mary,Stanton,Jr,0.53,40,17699
84216,Victoria,Buchanan,Jr,1.32,50,9516
84217,Gladys,McCall,Sr,0.77,17,24697
84218,Gwendolyn,Swanson,So,3.86,35,2642
84219,Erik,Gorman,Fr,0.75,6,13325
84220,Nancy,Lawson,Jr,0.16,81,7063
84221,Rita,Bowers,Sr,0.35,6,148
84222,Geoffrey,Roberson,Jr,1.18,28,3275
84223,Teresa,Weaver,So,3.69,73,1648
84224,Janice,Raynor,Jr,2.55,59,9641
84225,Josephine,Sims,So,2.17,10,8327
84226,Nina,Richardson,So,3.33,60,22328
84227,Dawn,West,Sr,3.62,25,22070
84228,Melanie,Han,Jr,3.26,22,13063
84229,Roy,Bowles,Fr,0.34,83,15195
84230,Christina,Moser,Jr,1.30,80,2611
84231,Benjamin,Moran,Sr,1.20,1,8744
84232,Heidi,Mueller,Sr,2.98,8,7051
84233,Priscilla,Townsend,Sr,2.02,7,19510
84234,Dean,Kaufman,Jr,3.15,20,10605
84235,Arnold,Oh,So,3.75,61,19341
84236,Johnny,Hu,Sr,1.31,71,8396
84237,Sherry,Blalock,Fr,2.64,19,12115
84238,Katie,Kirk,Jr,0.06,18,20014
84239,Alison,Black,Jr,1.21,55,857
84240,Ricky,Ball,So,2.91,3,2928
84241,Dean,Miles,Fr,1.71,44,15642
84242,Juan,Kirkland,So,0.99,47,21063
84243,Anne,Saunders,So,2.64,20,8605
84244,Mitchell,Shields,Sr,2.22,52,14875
84245,Hilda,Lloyd,So,2.56,34,17172
84246,Herman,Petty,So,2.19,75,20596
84247,Jackie,Humphrey,Fr,1.79,57,7751
84248,Donna,Hanson,Jr,3.46,50,3527
84249,Danny,Cox,Sr,2.20,74,7131
84250,Tommy,Mason,Jr,3.21,16,23996
84251,Terri,Morrow,Sr,0.49,37,22490
84252,Steven,Gray,Jr,2.80,43,6277
84253,Sherri,McMahon,Sr,3.31,79,18110
84254,Meredith,Hu,So,1.82,35,9762
84255,Vanessa,Spence,Fr,3.25,8,18740
84256,Tony,Rankin,Sr,0.61,53,21700
84257,Randy,Zhao,Sr,2.81,17,6081
84258,Charlene,Mueller,Sr,0.84,50,662
84259,Jordan,Ramsey,Sr,2.27,60,2663
84260,William,Hsu,Sr,0.53,73,24140
84261,Marcia,Spencer,Jr,3.67,70,24535
84262,Christine,Dodson,So,0.21,2,18618
84263,Dan,Beck,Sr,2.75,40,24245
84264,Frances,Kern,Jr,3.65,26,12993
84265,Wallace,Steele,Fr,3.27,32,18413
84266,Rhonda,Kaplan,Jr,3.03,38,24833
84267,Billie,Peacock,Jr,0.58,51,22630
84268,Sheila,Holloway,Fr,3.77,26,21019
84269,Marvin,Quinn,Sr,1.06,58,1632
84270,Jesse,Swain,So,0.27,1,24576
84271,Lindsay,Blackwell,Fr,0.52,67,7442
84272,Heather,Beatty,So,1.76,59,23013
84273,Shannon,Lloyd,Sr,0.12,70,21284
84274,Katharine,Boyle,Jr,1.46,36,17398
84275,Ernest,Bullock,Fr,1.30,57,18523
84276,Wallace,Lloyd,Jr,2.95,68,7396
84277,Pam,Wheeler,Jr,3.74,55,15504
84278,Rachel,Hartman,Fr,1.06,70,18126
84279,Stacy,Kane,Sr,1.76,3,8247
84280,Kyle,Blackwell,Fr,0.99,3,9848
84281,Eleanor,Arnold,Jr,0.96,5,5549
84282,Charlene,Carpenter,Jr,3.95,5,11362
84283,Martin,Liu,So,2.89,16,765
84284,Kristin,Carroll,So,2.38,54,12295
84285,Eddie,Walton,Fr,0.14,71,14295
84286,Peter,Blackburn,Sr,3.07,43,8921
84287,Bonnie,Williams,So,4.00,23,18431
84288,Kara,Carr,Fr,3.81,20,7677
84289,LeRoy,Crowder,So,0.61,45,24157
84290,Maureen,Rao,Jr,3.69,14,8834
84291,Billie,Dillon,Sr,3.29,6,4885
84292,Steve,Dougherty,Fr,2.34,38,21
84293,Martin,Adams,Fr,0.38,2,11076
84294,Eric,Dorsey,Jr,1.43,53,9754
84295,Sue,Holden,So,3.82,48,18830
84296,Brian,McKay,Fr,1.79,49,5401
84297,Victor,Wilkins,Jr,1.09,50,22282
84298,Wallace,Joyner,Fr,0.05,65,20420
84299,Ronnie,Schneider,So,0.70,61,22200
84300,Gloria,Campbell,Fr,1.21,51,2656
84301,Constance,Aycock,Jr,2.38,10,18885
84302,Kelly,Klein,Jr,0.99,2,843
84303,Stephen,Goodwin,Fr,0.55,63,24021
84304,Steve,Barton,Fr,3.05,23,24384
84305,Max,Rosen,Jr,0.69,64,2731
84306,Ernest,Holmes,Fr,0.65,26,18364
84307,Larry,Finch,Fr,3.51,44,16059
84308,Edwin,O'Connor,So,1.26,3,19323
84309,Jesse,Baird,Sr,1.85,59,11832
84310,Lawrence,Rao,Sr,1.89,37,6560
84311,Connie,Stokes,So,1.17,2,18946
84312,Joseph,Zhang,So,1.51,25,23652
84313,Charles,Zimmerman,Sr,1.08,25,582
84314,Bonnie,Browning,Sr,3.74,12,24339
84315,Paige,Solomon,So,3.15,46,21658
84316,Lorraine,Rao,Sr,2.58,54,5684
84317,Glenda,Humphrey,So,2.23,82,10712
84318,Courtney,Kendall,Sr,0.40,41,12457
84319,Kyle,Nguyen,Jr,0.22,20,12513
84320,Melvin,Farrell,Jr,3.69,79,18841
84321,Lynn,Reese,Sr,1.30,15,19887
84322,Leah,Bowling,Fr,3.61,45,10231
84323,Jerry,Stafford,So,0.85,29,22022
84324,Marc,Livingston,Fr,1.50,83,3852
84325,Claire,Berger,Sr,3.14,45,24164
84326,Evan,Dickerson,Fr,1.17,62,13860
84327,Thomas,Everett,Fr,2.67,9,4184
84328,Edgar,Durham,Sr,2.11,12,3976
84329,Marcus,Boyer,Fr,0.02,81,23912
84330,Pam,Olsen,Fr,2.79,72,16088
84331,Amy,Barton,So,0.47,24,302
84332,Gregory,Waller,Sr,2.75,25,22854
84333,Christine,McGuire,Sr,3.63,22,16982
84334,Marlene,Lang,Jr,0.05,14,2865
84335,Allan,Kramer,Sr,1.12,62,19338
84336,Cynthia,Conway,So,3.12,23,5311
84337,Christy,Epstein,So,2.93,21,1555
84338,Dorothy,Dillon,Jr,3.76,62,15689
84339,Bernice,Farrell,Fr,0.73,79,17737
84340,Fred,Webb,Sr,2.97,19,9793
84341,Gregory,Tyson,Fr,1.65,37,7862
84342,Kimberly,Hood,Jr,1.74,20,1835
84343,Amanda,Swanson,Fr,0.63,17,7649
84344,Ricky,Kim,So,1.80,67,13921
84345,Gilbert,McGee,Jr,1.90,43,4111
84346,Cecil,Kearney,Sr,3.36,13,7739
84347,Veronica,Willis,Sr,2.68,72,5822
84348,Jamie,Weiss,So,1.58,77,3551
84349,Ian,McDaniel,Fr,0.29,17,18678
84350,Edwin,Davenport,So,0.61,42,21625
84351,Calvin,Sharma,Sr,2.10,56,17449
84352,Rodney,Collier,Sr,0.08,27,3336
84353,Gilbert,Duffy,Fr,3.01,6,16224
84354,Jim,Fletcher,Fr,2.68,20,15781
84355,Nicholas,Simmons,So,1.07,78,17709
84356,Thomas,Lynch,Sr,3.11,5,6750
84357,Max,Scott,So,3.38,49,11627
84358,Jon,Richards,Sr,3.34,10,11363
84359,Gina,Berry,So,2.89,47,6663
84360,Erica,Orr,Sr,2.18,12,19314
84361,Neil,Li,Fr,0.54,47,16959
84362,Molly,Griffith,Jr,2.50,7,11310
84363,Charlie,Weiss,Fr,2.66,46,16035
84364,Brian,Zhang,Fr,1.01,44,13765
84365,Joyce,Garner,So,0.99,30,7345
84366,Dwight,Song,Jr,1.48,20,6325
84367,Rodney,Eason,Jr,2.43,53,20714
84368,Jim,Blackburn,So,0.49,19,22385
84369,Marc,Weeks,Jr,1.09,73,4146
84370,Ruby,Levin,So,0.12,12,18568
84371,Claire,McConnell,Fr,3.28,26,11366
84372,Katherine,Medlin,So,2.09,16,15371
84373,Stacy,Wallace,So,1.34,60,6082
84374,Julia,Patton,Fr,3.46,13,15277
84375,Patrick,Dolan,Sr,2.83,78,9041
84376,Holly,Stroud,So,2.67,56,2447
84377,Andrea,Fuller,Jr,3.50,23,9015
84378,Greg,Farrell,So,1.11,28,9453
84379,Christine,Tanner,Fr,3.07,39,7896
84380,Elaine,Barry,Fr,2.12,26,19435
84381,Charlene,Williams,Jr,3.87,56,18105
84382,Todd,Braun,Jr,0.27,29,5750
84383,Franklin,Bauer,Jr,1.04,7,22637
84384,Kristine,Jiang,Fr,3.00,55,16534
84385,Samantha,Marshall,Sr,1.89,15,5568
84386,Carmen,Kinney,Jr,2.75,19,8900
84387,Alicia,Fuller,So,3.28,13,21308
84388,Charlie,Dorsey,Fr,3.49,33,186
84389,Harry,George,Jr,0.48,77,23180
84390,Glenn,Clayton,So,2.13,55,16178
84391,Hazel,Wade,Sr,3.56,59,22750
84392,Kristine,Archer,Fr,1.50,58,24370
84393,Kurt,Mason,So,1.82,72,14437
84394,Phillip,Park,Sr,3.31,41,15488
84395,Zachary,Goodwin,Fr,1.18,57,5673
84396,Colleen,Baldwin,Fr,2.89,60,14193
84397,Katie,Maynard,Jr,3.43,41,17978
84398,Pamela,Gardner,Jr,3.15,8,16150
84399,Brett,Carey,Jr,1.39,74,1520
84400,Elisabeth,Saunders,Sr,0.36,4,4467
84401,Earl,Snow,Fr,0.46,29,16789
84402,Cathy,Turner,So,1.82,3,4791
84403,Robin,Finley,Sr,1.25,66,11246
84404,Bernice,Chapman,Sr,0.65,14,16773
84405,Kathryn,Chappell,Fr,3.39,56,6910
84406,Robert,Roberson,Sr,0.55,82,14934
84407,Rhonda,Drake,So,2.92,34,17961
84408,Christopher,Creech,Fr,0.14,73,23477
84409,Paul,Moody,Sr,0.73,47,24403
84410,Vincent,Morris,Sr,2.74,66,8137
84411,Lawrence,Stevens,So,3.03,7,24528
84412,Glenn,Walsh,Fr,3.68,61,18994
84413,Rebecca,Park,Sr,0.86,48,24887
84414,Donna,Sherman,Jr,1.96,19,12159
84415,Irene,Harrington,Fr,3.14,76,3223
84416,Wanda,McConnell,Fr,2.67,79,15243
84417,Maria,Booth,Sr,0.79,60,7185
84418,Elisabeth,Guthrie,Sr,3.14,32,11731
84419,Charles,Frederick,So,2.35,30,5174
84420,Danny,Lancaster,Jr,1.90,32,16522
84421,Christian,English,Sr,2.14,52,18710
84422,Dennis,Frederick,So,1.76,25,11020
84423,George,Liu,Fr,3.38,63,20856
84424,Margaret,Drake,Sr,1.50,15,12541
84425,Phyllis,Vincent,Sr,3.07,32,9395
84426,Angela,Townsend,Jr,3.77,75,21474
84427,Angela,Lutz,Jr,0.18,44,9108
84428,Billie,West,Fr,3.32,46,18696
84429,Gordon,Crowder,So,1.40,83,10449
84430,Josephine,Pace,Fr,2.85,38,15367
84431,Connie,Alston,So,3.38,82,14270
84432,Stephanie,Carson,Fr,3.26,42,12251
84433,Ben,Watts,Fr,0.40,33,2154
84434,Veronica,Byers,Fr,0.38,25,3085
84435,Ashley,Perkins,Fr,1.76,28,1728
84436,Warren,Campbell,So,1.57,17,13521
84437,Tara,Williamson,Fr,0.43,40,5455
84438,Eva,Whitfield,Jr,3.52,59,5788
84439,Roger,Kinney,Sr,0.31,82,9219
84440,Pamela,Reddy,Fr,1.75,48,5217
84441,Victor,Joseph,Jr,2.03,1,15126
84442,Erica,McNeill,So,2.97,44,2452
84443,Geraldine,Honeycutt,Jr,3.87,76,14595
84444,Joy,Wolfe,Jr,2.43,15,13589
84445,Ross,O'Connor,Sr,1.66,68,17490
84446,Tara,Hood,Sr,1.69,44,318
84447,Gary,Godfrey,Sr,1.17,27,420
84448,Theodore,Day,Sr,1.22,9,8781
84449,Margaret,Carey,So,0.89,71,5368
84450,Alison,Snow,Jr,0.11,55,24926
84451,Anita,Yu,Jr,0.18,58,14974
84452,Sherry,Knowles,So,3.19,49,10558
84453,Claire,Ward,Sr,3.08,74,21927
84454,Jacob,Craft,Sr,2.77,59,6919
84455,Neil,Hall,Jr,1.68,52,18073
84456,Joanne,Bass,Jr,0.49,57,11686
84457,Valerie,Hammond,Jr,2.56,18,18121
84458,Seth,Sparks,So,3.98,83,23207
84459,Stuart,Roach,Sr,1.33,15,20812
84460,Kristin,Decker,Sr,0.82,69,5217
84461,Emily,Burns,So,1.66,57,14310
84462,Scott,Desai,Sr,2.73,61,22353
84463,Jay,Stark,Fr,0.65,55,19744
84464,Phillip,Hughes,So,3.00,31,17974
84465,Karen,Gunter,Jr,0.43,57,1650
84466,Lori,Cohen,Fr,2.67,56,14544
84467,Eva,Kaufman,So,3.57,8,7978
84468,Robin,Byrd,Sr,1.55,30,12456
84469,Mildred,Schwartz,So,2.53,62,1843
84470,Margaret,Thomas,So,3.60,24,11128
84471,Kerry,Song,Sr,0.15,63,15910
84472,Marlene,Barber,Jr,2.54,56,19327
84473,Valerie,Underwood,So,1.56,31,4036
84474,Roger,Conrad,Fr,3.59,12,9164
84475,Sandy,Hatcher,So,1.49,29,17691
84476,Amanda,Barefoot,Fr,2.48,18,1783
84477,Betty,Werner,Fr,3.96,20,22507
84478,Alice,Nicholson,Sr,2.27,45,17069
84479,Katie,Link,Fr,2.50,56,6470
84480,Elizabeth,Floyd,Fr,3.32,18,1109
84481,Ted,McNeill,So,1.98,71,20811
84482,Meredith,Cook,So,1.05,76,19219
84483,Leigh,Miller,Jr,1.46,2,6949
84484,Danny,Singleton,Sr,1.73,51,12019
84485,Sara,French,So,1.89,63,9071
84486,Alison,Dennis,So,1.28,34,17440
84487,Doris,Avery,So,2.04,24,15578
84488,Becky,Sloan,Jr,3.84,23,17490
84489,Sandy,Jiang,Sr,1.00,78,6412
84490,Earl,Huang,Jr,0.59,23,5671
84491,Ken,Sykes,Fr,0.09,57,2654
84492,Ron,Beasley,Sr,2.63,1,15445
84493,Wallace,Norman,So,1.65,73,11759
84494,Martin,Baker,Sr,0.38,65,15525
84495,Steve,Benton,Jr,2.38,19,16725
84496,Stanley,Hood,Jr,1.58,44,9711
84497,Ethel,Swanson,Sr,0.25,5,16922
84498,Theodore,Callahan,Sr,1.77,18,1376
84499,Tiffany,O'Donnell,Fr,1.07,44,4708
84500,Veronica,Carey,Sr,1.41,51,5175
84501,Melinda,Peters,Jr,2.72,65,65
84502,Yvonne,Bynum,So,2.12,71,1177
84503,Kathy,Russell,So,1.06,14,5234
84504,Marilyn,Lim,Sr,2.69,32,16822
84505,Sylvia,Fisher,Sr,3.27,78,24368
84506,Sarah,Sun,Jr,2.87,70,16464
